gene_name	Control_Rep.A	Control_Rep.B	Treat1_Rep.A	Treat1_Rep.B	Treat2_Rep.A	Treat2_Rep.B	Treat3_Rep.A	Treat3_Rep.B
C7_01730C_A	4.247927513	3.321928095	6.022367813	6.62935662	7.876516947	7.787902559	8.661778098	8.471675214
C7_01740C_A	8.832890014	8.717676423	8.909893084	8.640244936	9.789533645	9.594324604	10.27029533	10.43879185
C7_01750W_A	9.317412614	9.008428622	7.622051819	7.599912842	8.873444113	8.77807713	10.05663772	10.04712391
C7_01760C_A	9.154818109	9.682994584	9.843921051	9.575539247	10.5980525	10.62662165	11.17617315	10.66266838
C7_01770W_A	2.584962501	1	1	1	2.807354922	4.169925001	5.087462841	4
C7_01780W_A	11.12799432	10.65821148	9.174925683	9.417852515	11.04234338	11.17430154	11.25856603	11.24555271
C7_01790C_A	15.63481105	15.91664925	15.21606375	14.50382574	13.04712391	13.17414547	13.05341684	12.3693247
C7_01800C_A	17.2208223	16.20246823	16.18741007	16.33416852	12.82197324	12.91699905	15.06986929	15.37385073
C7_01810W_A	12.81217731	12.54085453	12.46275787	12.41785251	12.78729043	12.89349115	12.56057167	12.37123213
C7_01820C_A	11.08547246	10.88569637	10.69696753	10.5372184	10.6891244	10.70043972	11.38640142	11.11894107
C7_01830W_A	8.082149041	8.139551352	7.839203788	7.960001932	8.918863237	8.768184325	9.098032083	9.052568051
C7_01840W_A	10.49485558	10.4918531	10.49385545	10.25620869	10.72792045	10.75822321	11.94727165	11.61194694
C7_01850C_A	12.4252159	11.97297979	11.53964351	10.93295289	10.75405237	10.88493365	11.3858624	11.52258153
C7_01860W_A	7.055282436	7.055282436	6.442943496	6.285402219	6.807354922	7.022367813	6.794415866	6.906890596
C7_01870W_A	9.584962501	9.674192268	9.577428828	9.413627929	10.18735207	10.2644426	9.93516505	10.15355203
C7_01880C_A	6.569855608	6.442943496	7.888743249	7	7.924812504	7.906890596	7.129283017	7.209453366
C7_01890C_A	9.652844973	10.46147945	10.27496047	9.831307244	9.796039609	9.861086906	9.766528909	9.688250309
C7_01900W_A	13.09391268	13.18161817	12.81257844	12.74693414	11.94763694	12.02167404	12.60825482	12.48758885
C7_01910C_A	6.714245518	7.044394119	6.285402219	5.523561956	7.807354922	7.982993575	7.044394119	6.794415866
C7_01920W_A	12.41336348	11.30035256	11.63026713	11.60177079	11.54448152	11.5863707	11.59011917	11.43879185
C7_01930C_A	10.2644426	9.929258409	9.995767151	10.02375435	10.33985	10.37829486	10.83447105	10.62296694
C7_01940C_A	11.57648435	10.18858885	11.14720492	11.94544384	12.02686921	12.16710448	13.32108252	12.724727
C7_01950W_A	8.451211112	9.240791332	9.854868383	10.18735207	9.501837185	9.487840034	10.79441587	10.33203655
C7_01960W_A	9.182394353	9.216745858	9.060695932	9.588714636	10.13314221	10.23601419	10.46862404	10.27496047
C7_01970C_A	12.83427352	13.52172311	13.2223421	12.94471206	12.68562484	12.77355135	12.14051027	12.03926179
C7_01990C_A	8.317412614	8.049848549	8.159871337	8.174925683	9.461479447	9.461479447	8.50779464	8.499845887
C7_02000C_A	1.584962501	0	1.584962501	1.584962501	3.807354922	3.321928095	3.169925001	2.321928095
C7_02010C_A	5.459431619	4.700439718	3.807354922	5.087462841	8.209453366	8.144658243	5.357552005	5.554588852
C7_02020W_A	9.781359714	9.438791853	10.16490693	11.16302064	11.26561505	11.43358544	8.599912842	9.011227255
C7_02030W_A	15.42134166	15.55365929	18.52400599	19.02318852	18.27844038	18.36143409	8.515699838	8.353146825
C7_02040C_A	10.44397954	12.50878516	10.37177664	8.741466986	9.250298418	9.361943774	10.86418614	10.24317398
C7_02050C_A	9.583082768	9.663558104	9.99859043	9.552669098	10.42940674	10.46658634	10.59618976	10.91363743
C7_02060W_A	10.77478706	10.98299357	12.40114618	10.69087101	11.53381639	11.61148594	10.98584194	11.19475685
C7_02070W_A	3.584962501	3.459431619	3.584962501	4.087462841	6.321928095	6.357552005	4.857980995	4.700439718
C7_02080W_A	9.754887502	9.278449458	9.48984796	9.016808288	9.451211112	9.461479447	10.05528244	9.851749041
C7_02090C_A	8.06608919	8.189824559	8.422064766	8.379378367	9.37721053	9.449148645	7.857980995	8.011227255
C7_02100W_A	12.25738784	12.42992974	11.91251514	11.41943355	11.30663136	11.33203655	11.4918531	11.50928017
C7_02110W_A	10.76238204	10.47573343	10.86418614	10.4807902	10.73470962	10.82495874	11.36577564	11.08812569
C7_02120C_A	8.703903573	10.07547915	10.40939094	10.11634396	9.994353437	10.03066714	9.497851837	9.579315938
C7_02130W_A	3	2.807354922	2.321928095	4.087462841	5.523561956	4.584962501	3.807354922	3.807354922
C7_02140W_A	6.247927513	5.700439718	7.055282436	7.531381461	9.025139562	8.977279923	8.651051691	8.016808288
C7_02150C_A	8.303780748	8.159871337	8.14974712	6.087462841	10.20701432	10.34096276	10.41151099	10.28886607
C7_02160W_A	6.832890014	7.483815777	9.100662339	8.113742166	10.57931594	10.59991284	9.413627929	9.721099189
C7_02170C_A	10.43462823	9.884170519	9.527477006	10.28193003	10.57553925	10.64925618	11.42206477	11.14720492
C7_02180C_A	9.461479447	9.269126679	9.184875343	9.159871337	9.511752654	9.511752654	10.54978467	10.29232163
C7_02190W_A	2.807354922	3	3.700439718	4.857980995	4.906890596	5.209453366	4.754887502	5.392317423
C7_02200W_A	8.588714636	9.005624549	9.992938336	10.47876962	10.44708323	10.56128795	10.69348696	10.43358544
C7_02210W_A	3.321928095	3.321928095	4.169925001	4	5.491853096	5.614709844	4.857980995	4.700439718
C7_02220C_A	8.527477006	7.727920455	7.312882955	8.108524457	8.503825738	8.21916852	9.14974712	9.364134655
C7_02230W_A	2	1.584962501	0	2	2	2	3.906890596	3.584962501
C7_02240W_A	5.554588852	4.459431619	3	3.321928095	4	4.523561956	8.985841937	8.238404739
C7_02250W_A	0	0	0	0	2.321928095	2.584962501	3.700439718	4.247927513
C7_02260W_A	1	2	1	1.584962501	0	0	1.584962501	0
C7_02270W_A	2	1.584962501	1	1	1.584962501	1	1	0
C7_02280W_A	2	2	2	1.584962501	0	1.584962501	2.584962501	2
C7_02290W_A	2.321928095	3.700439718	1	2	5.285402219	5.044394119	2	3.169925001
C7_02300W_A	10.90463462	10.2227949	10.31854281	10.29232163	10.52845411	10.5574637	10.06069593	10.40194612
C7_02310C_A	7.169925001	7.087462841	7.46760555	7.754887502	9.330916878	9.276124405	8.519636253	9.06608919
C7_02320W_A	10.56319627	10.52552081	10.77971936	10.98370619	11.94471206	11.97441459	11.72579227	11.72706956
C7_02330W_A	11.68343329	11.07280253	11.1176431	11.54303182	12.78932986	12.72664392	12.55865987	12.80069771
C7_02340C_A	8.13442632	9.612868497	10.80574387	10.32755264	10.45327063	10.41890673	8.335390355	8.62935662
C7_02350C_A	8.361943774	8.894817763	9.850186838	10.04028972	10.30606169	10.28424575	10.76404222	10.7984718
C7_02360W_A	2	2.584962501	2.807354922	4.64385619	6.189824559	5.95419631	3.700439718	3.321928095
C7_02370W_A	9.831307244	9.224001674	8.781359714	8.566054038	9.807354922	9.854868383	11.18797059	10.5526691
C7_02380C_A	14.59997094	14.15584598	15.44313781	15.3858961	15.00899753	15.05018877	15.30663136	15.04289908
C7_02390W_A	10.68211676	10.38694025	11.3777528	11.37123213	11.86495992	11.92184094	11.76983784	11.66578003
C7_02420C_A	7.912889336	7.894817763	7.584962501	7.658211483	9.116343961	9.28077077	9.216745858	9.330916878
C7_02430C_A	6.392317423	6.169925001	5.459431619	5.727920455	7.22881869	7.74819285	7.62935662	7.515699838
C7_02450W_A	11.08347933	10.51076417	10.28771238	9.862637358	11.38801729	11.43931146	11.49385545	11.51026967
C7_02460C_A	10.23601419	10.3376219	10.83999107	10.90312868	12.16804527	12.14879432	10.71510401	11.23541594
C7_02470C_A	10.39553414	10.19844504	9.951284715	9.984418459	11.03686045	11.02928723	10.87958325	10.82336724
C7_02480W_A	9.764871591	10.13442632	9.764871591	9.447083226	10.28655776	10.32979634	10.30378075	10.27961058
C7_02490W_A	10.09143539	9.874981348	9.513727596	9.847057346	11.08214904	11.02167404	9.033423002	9.348728154
C7_02500C_A	8.038918989	7.857980995	7.651051691	7.6794801	10.06743436	9.942514505	11.20701432	10.96217303
C7_02510W_A	9.46760555	9.781359714	10.08613623	10.07280253	10.70217269	10.62205182	10.15987134	10.65821148
C7_02520W_A	6.87036472	6.285402219	7.055282436	7.562242424	8.294620749	8.262094845	8.854868383	9.292321633
C7_02530C_A	9.303780748	9.290018847	9.136991112	9.370687407	10.01402047	10.10197567	10.96144969	10.81698362
C7_02540W_A	7.592457037	8.13442632	8.693486957	9.025139562	9.209453366	9.319672121	9.812177306	9.62935662
C7_02550C_A	9.381542951	9.451211112	10.39124359	10.41151099	11.04780555	11.10131915	11.59385794	11.33483193
C7_02560W_A	8.73809226	8.891783703	10.027906	10.30947635	11.39981196	11.29462075	11.03411115	11.33091688
C7_02570C_A	12.71746223	12.54424001	12.56510208	12.20609861	12.71810471	12.76632185	12.88397967	12.5557874
C7_02600C_A	11.92740761	11.26795708	14.29383084	14.89396508	13.27815903	13.31274117	13.25694577	13.97360769
C7_02610C_A	13.50233458	12.51643873	14.52631583	13.72706956	11.20089861	11.3392933	14.47529012	14.78038598
C7_02630W_A	9.799281622	9.52160044	10.09803208	10.36084708	10.01959073	9.917372079	11.14529533	11.26268214
C7_02640W_A	11.1401907	11.63753055	11.7809498	11.98299357	12.07714952	11.95564991	11.06204614	11.30320995
C7_02650W_A	7	6.672425342	6.768184325	6.129283017	8.876516947	8.857980995	7.483815777	8.044394119
C7_02660C_A	7.321928095	7.584962501	8.741466986	8.285402219	8.194756854	8.092757141	7.95419631	8.17990909
C7_02670W_A	9.379378367	8.640244936	8.741466986	8.596189756	9.631177056	9.601770788	9.121533517	9.810571635
C7_02680W_A	11.11243951	11.81097322	11.16616308	10.38801729	10.38801729	10.21431912	9.779719355	10.027906
C7_02690C_A	8.321928095	9.105908509	9.357552005	8.942514505	10.18982456	10.04302728	9.707359132	10.31967212
C7_02750W_A	6.700439718	7.139551352	7.900866808	8.194756854	8.383704292	8.539158811	9.121533517	9.005624549
C7_02760W_A	8.438791853	7.948367232	7.491853096	7.303780748	8.124121312	7.994353437	5.584962501	5.95419631
C7_02770W_A	11.05052891	11.27844946	11.70606427	9.586839788	10.48179943	10.59058705	12.56176526	12.34651373
C7_02780W_A	12.69675024	12.44060967	12.4943556	12.45840661	12.75759836	12.84764464	13.02202097	12.67904019
C7_02790C_A	11.04780555	11.01262454	11.81938079	12.1401907	12.4123052	12.44579084	12.63685116	12.52674374
C7_02800W_A	10.60547952	10.81618368	11.60594244	11.91026796	12.15860969	12.23481743	12.74378254	12.63571812
C7_02810W_A	10.40194612	10.28077077	11.33817925	11.34151882	9.118941073	9.154818109	11.4252159	10.70994538
C7_02830C_A	7.741466986	7.098032083	7.569855608	7.426264755	8.77478706	8.566054038	7.392317423	7.483815777
C7_02840C_A	12.94891471	12.91045536	13.51877608	12.85681455	11.55362929	11.59152235	12.85408918	12.65463603
C7_02850W_A	11.37503943	10.37068741	10.80170836	10.87958325	11.05392588	11.05934446	11.26561505	11.17679648
C7_02860C_A	11.0175044	11.49335512	12.23062093	12.32249154	12.97745882	13.03754695	12.06743436	12.12767197
C7_02870C_A	9.252665432	8.758223215	8.927777962	8.535275377	8.960001932	8.951284715	9.812177306	9.594324604
C7_02880C_A	4.169925001	2.807354922	4.321928095	4.807354922	6.06608919	6.108524457	4.807354922	4.459431619
C7_02890C_A	12.53259944	12.65396464	12.9853083	12.92369888	13.67485431	13.70336289	14.17858705	14.10181157
C7_02910W_A	10.81057163	11.92369888	12.04882741	12.50928017	12.16144685	12.17554955	12.99717948	12.74924094
C7_02920W_A	5.523561956	5	4.857980995	5.169925001	7.569855608	7.434628228	5.857980995	6.087462841
C7_02930C_A	10.28308835	10.40407714	11.14656868	10.49085088	11.43567026	11.51914479	11.11958962	11.01471793
C7_02940C_A	9.62935662	10.46760555	10.47573343	10.54978467	11.26209485	11.35590164	10.78217919	10.8587581
C7_02950C_A	8.531381461	9.938109326	11.50828999	11.994707	11.52943055	11.65508345	11.96289601	11.6343573
C7_02960C_A	9.052568051	8.988684687	9.632995197	9.618385502	10.67860014	10.65463603	10.34983409	10.19721669
C7_02970W_A	10.31854281	10.54303182	10.54785851	10.06339508	10.70735913	10.77725532	10.05256805	10.00562455
C7_02980C_A	9.741466986	9.611024797	9.832890014	10.12153352	10.90237511	11.06474276	10.75154406	10.65910396
C7_02990W_A	9.243173983	9.344295908	10.14338321	9.909893084	10.83605036	10.94909716	10.43462823	10.53235593
C7_03000C_A	9.52160044	10.39124359	10.36413466	10.03617361	10.07012094	10.15734694	10.24555271	10.21916852
C7_03010W_A	11.24970606	11.5526691	11.84627391	11.62753388	11.169925	11.197831	11.45840661	11.33147682
C7_03020C_A	11.31514956	10.28308835	9.77478706	9.483815777	10.21916852	10.19352536	10.63390341	10.45635442
C7_03030W_A	10.05799172	8.936637939	11.10721708	11.21006248	12.0175044	11.97118427	12.54254826	12.10950422
C7_03040W_A	7.900866808	7.426264755	6.303780748	7.159871337	8.14974712	8.22881869	6.832890014	7.108524457
C7_03050W_A	10.00140819	10.27146303	10.40726776	10.36741475	10.96361862	10.97010589	10.40939094	10.39231742
C7_03060C_A	10.03204573	10.30035256	10.56510208	10.48784003	10.59245704	10.6329952	10.23720996	10.24198315
C7_03070C_A	11.46199095	11.36468186	11.59105477	12.29232163	12.86901542	12.94196459	12.6163191	12.46352437
C7_03080W_A	9.612868497	10.25384748	10.07547915	9.779719355	10.63390341	10.63843591	10.71853288	11.13442632
C7_03090C_A	8.463524373	7.577428828	7.400879436	7.409390936	8.339850003	8.317412614	6.768184325	6.700439718
C7_03110W_A	4.459431619	2.584962501	3.459431619	3.321928095	5.247927513	5.321928095	1	2
C7_03120W_A	10.10197567	11.1401907	11.19352536	10.86263736	11.01680829	11.02306125	10.24198315	10.29920802
C7_03130C_A	7.539158811	7.707359132	7.8008999	7.266786541	8.257387843	8.370687407	8.174925683	8.344295908
C7_03140W_A	4.584962501	3.321928095	3.459431619	4.807354922	4.523561956	4.807354922	6.64385619	5.906890596
C7_03150W_A	5.554588852	4.169925001	4.64385619	5.209453366	8.562242424	8.375039431	5.392317423	5.754887502
C7_03160W_A	10.59525748	10.49285462	10.69957245	10.73386272	10.2911707	10.35645197	11.14274528	11.09209641
C7_03170W_A	7.523561956	7.076815597	8.839203788	7.820178962	10.15860969	10.14210706	9.73809226	9.881113961
C7_03180C_A	12.66111003	12.72898337	10.85486838	10.28771238	8.071462363	8.14974712	9.758223215	9.87958325
C7_03190C_A	5.882643049	6.129283017	4.523561956	3.906890596	2.584962501	3.169925001	4.64385619	4.807354922
C7_03200C_A	12.15165083	11.23541594	11.32361776	11.06204614	9.73470962	9.874981348	9.438791853	9.658211483
C7_03210W_A	8.405141463	8.060695932	8.787902559	8.45532722	9.113742166	9.09011242	8.562242424	8.8008999
C7_03220C_A	11.18363538	10.90237511	10.87958325	11.44397954	12.17804233	12.27000325	11.22761594	11.4655664
C7_03230C_A	5.64385619	5.614709844	5.64385619	6.108524457	7.321928095	7.348728154	6.523561956	6.129283017
C7_03240W_A	11.60455323	10.46147945	10.20701432	10.36632221	11.43201985	11.44553222	11.3553511	11.32249154
C7_03250C_A	13.76859788	13.85671731	13.76890797	13.99284985	15.62833161	15.6924248	15.43045255	15.36864287
C7_03260C_A	9.011227255	8.335390355	7.06608919	6.741466986	8.632995197	8.754887502	9.471675214	9.689997971
C7_03270W_A	9.209453366	11.41996018	12.42259043	12.17055104	10.90538701	11.00982862	9.938109326	9.73470962
C7_03280C_A	8.016808288	6.209453366	5.614709844	5.169925001	8.77148947	8.675957033	10.05799172	10.01959073
C7_03290C_A	9.724513853	8.857980995	8.693486957	8.758223215	9.797661526	9.881113961	9.967226259	9.63481105
C7_03300C_A	7.17990909	7.366322214	7.409390936	7.409390936	8.005624549	8.016808288	7.787902559	7.169925001
C7_03310W_A	3.807354922	4.321928095	5.357552005	4.247927513	5.392317423	5.209453366	5.491853096	5.807354922
C7_03320C_A	10.04575966	10.20945337	10.72280753	10.64205169	11.20823436	11.22037833	11.10328781	11.29289676
C7_03330C_A	12.81458247	13.06322653	12.81878187	12.12023788	12.78238399	12.86108691	12.20609861	11.8419574
C7_03340C_A	8.271463028	8.54303182	7.977279923	8.060695932	9.533329732	9.430452552	8.62935662	8.622051819
C7_03350C_A	9.862637358	10.09011242	9.933690655	9.312882955	12.00176003	12.05222839	11.60779264	11.48532619
C7_03360W_A	12.42652685	11.73470962	11.2179577	10.78381676	12.50133962	12.58848041	12.82276997	12.62798978
C7_03370C_A	11.31118066	10.77313921	10.61562964	10.26795708	11.45172627	11.44863257	12.02859678	12.04746477
C7_03380W_A	8.531381461	8.625708843	8.781359714	8.344295908	9.082149041	9.11113567	9.082149041	9.269126679
C7_03390C_A	11.97727992	11.8061468	12.12605912	12.10689005	13.22580994	13.17975362	13.04678297	13.04627141
C7_03400C_A	9.192292814	10.04848687	10.92629599	9.832890014	11.06272077	11.00351791	10.69087101	10.97584797
C7_03410C_A	9.154818109	9.100662339	8.618385502	6.87036472	7.475733431	7.686500527	8.614709844	8.503825738
C7_03420C_A	9.011227255	8.224001674	8.422064766	7.960001932	8.271463028	8.471675214	8.447083226	8.189824559
C7_03440W_A	9.233619677	9.092757141	8.405141463	8.214319121	8.854868383	8.903881846	10.13955135	9.791162889
C7_03450C_A	10.67771964	9.763212367	9.523561956	10.34318572	11.27961058	11.16804527	11.90275194	12.00702727
C7_03460W_A	5.044394119	3.906890596	4.700439718	3.584962501	5.044394119	5.321928095	5.781359714	6.247927513
C7_03470W_A	5.700439718	4.906890596	5.044394119	4.700439718	6.044394119	6.169925001	6.426264755	6.22881869
C7_03480W_A	8.804131021	9.763212367	11.55506839	12.32586758	12.57672053	12.66155544	12.58566677	12.36194377
C7_03490W_A	11.50183718	10.43567026	8.980139578	8.87958325	11.05256805	11.10263189	11.39070637	11.48633225
C7_03500W_A	8.588714636	8.717676423	9.167418146	8.971543554	9.700439718	9.5980525	9.786269628	10.00281502
C7_03520W_A	9.167418146	8.224001674	8.6794801	8.262094845	9.638435914	9.654636029	9.77807713	9.842350343
C7_03530C_A	8.092757141	7.936637939	8.569855608	8.262094845	9.273795599	9.319672121	9.296916207	9.243173983
C7_03540C_A	7.77478706	9.100662339	10.52356196	9.276124405	10.37612539	10.37721053	8.724513853	9.049848549
C7_03550C_A	3	1	2	2	6.169925001	5.491853096	2.584962501	3.807354922
C7_03560W_A	3.169925001	4.700439718	0	2.807354922	4.754887502	4.459431619	4.807354922	4.169925001
C7_03570W_A	0	0	0	0	0	0	0	0
C7_03580C_A	9.871905238	7.988684687	7.813781191	7.77478706	9.37286506	9.463524373	8.276124405	8.495855027
C7_03590C_A	8.686500527	9.036173613	10.11113567	10.13699111	10.67419227	10.73131903	10.29232163	10.20701432
C7_03600W_A	10.23002044	10.83368075	11.41309898	11.26620091	11.15355203	11.11309098	11.82495874	11.87766757
C7_03610C_A	9.21916852	9.997179481	10.83841608	10.65553072	10.86650621	10.92332749	10.81778312	10.9432474
C7_03620C_A	9.121533517	9.422064766	10.14593215	10.42836017	10.6128685	10.66533592	10.86418614	10.58214198
C7_03630C_A	8.082149041	9.541096615	9.082149041	8.640244936	8.918863237	8.717676423	8.794415866	9.199672345
C7_03640C_A	9.773139207	10.08214904	9.724513853	9.792790294	10.46454575	10.58214198	10.17990909	10.36959735
C7_03650W_A	10.36959735	10.0768156	10.00422047	9.776433032	10.63208641	10.67507492	10.21431912	10.28077077
C7_03660C_A	13.19414124	13.35383602	13.08031789	12.75780667	12.93479659	13.02444712	12.94982671	12.75988818
C7_03670W_A	13.90482275	14.10016953	13.81448233	12.54279006	12.36029843	12.40301202	12.98334993	12.49385545
C7_03680W_A	8.118941073	6.977279923	7.531381461	6.741466986	8.651051691	8.675957033	8.13442632	8.339850003
C7_03690W_A	6.768184325	6.247927513	6	5.882643049	8.071462363	8.071462363	6.965784285	6.906890596
